feature1,feature2,target
-1.0183750054466394,-0.07796767538027301,0.0
0.16769068087147218,0.352370114331087,1.0
-0.4243306179140603,0.931225738596639,0.0
1.6548947801794849,-0.3574481345354072,1.0
1.673487058310949,-0.3817854907314554,1.0
0.8772708887832961,0.45034588335520864,0.0
0.9624043394800929,0.5910199567380773,0.0
0.9003902363408717,0.7658986740826651,0.0
0.17220289717375664,0.8519660734363701,0.0
1.0137282571767348,0.13080306140414627,0.0
0.6484275305738175,-0.4607554204211117,1.0
1.328741376154771,-0.7297527164176499,1.0
1.2133068186150648,-0.32467764894734313,1.0
2.108597984644895,0.5677773323124504,1.0
1.908372396775832,-0.016098420704131138,1.0
-0.6204803886009139,0.7632391245606708,0.0
0.6468467752248821,0.7787072547206971,0.0
2.0496150661565884,0.30441904999177044,1.0
0.017795347723523633,0.4438793703858585,1.0
-0.7903811911255463,0.5141688750460933,0.0
1.8591914186059944,-0.2207806311729972,1.0
1.5076572229378262,-0.4545558599482257,1.0
0.8475154156355703,-0.4950241406689813,1.0
-0.25650257401803306,0.8586434843827437,0.0
0.5103108924945651,0.8190314651358857,0.0
0.2899363795001766,-0.14843146908188448,1.0
1.8489770552237208,0.04340937233118522,1.0
0.958426633391404,0.3145319575470157,0.0
-1.0439648978817984,0.3101109761503837,0.0
-0.04191903599368767,1.1125397170001394,0.0
-0.6381238751296621,0.7749615986231834,0.0
1.8950782201115544,-0.3302859739376504,1.0
-0.9653508228932048,0.4033912354412547,0.0
0.8410871502467449,0.4300543208492363,0.0
-0.9118214809646824,0.6027304093578552,0.0
0.8280088882161221,0.1792350153273276,0.0
-0.9400975217141626,0.3197861874640949,0.0
2.035831474704936,0.4824507526951976,1.0
1.860044988140848,0.4603732112116254,1.0
0.8046406081432751,0.2026810938969642,0.0
-0.4700062771830589,0.8576933532683696,0.0
1.105517532748404,0.3370956372728509,0.0
1.5372920238193044,-0.32510992894757523,1.0
-0.30275382007766544,0.9535025282463058,0.0
0.7254325969138321,0.5852426209558959,0.0
-0.7684182745490409,0.500161224780844,0.0
0.7740707833656673,-0.39458744776667615,1.0
1.948436695573948,0.4259488754853027,1.0
-1.144986713669549,0.5763353644238218,0.0
0.569875151568688,-0.4402237810909817,1.0
0.4975969067594258,0.6759128347797512,0.0
1.90040253349516,0.43724208945432175,1.0
1.0611453113313472,-0.4499391636331957,1.0
-0.9156595925054416,0.3840058475720429,0.0
0.4508523105905955,-0.2918322713917818,1.0
1.0317150094557086,0.3406160264766114,0.0
0.12485475055729033,0.17206315618808646,1.0
0.09618857212155656,0.5126648917344905,1.0
1.2616047917664734,-0.29332315021496297,1.0
0.2477973915477528,0.8568298982246274,0.0
-0.09350526347838077,1.0546734365675543,0.0
0.4138561218872986,-0.3884769125881359,1.0
0.4162534698676295,0.986890252077488,0.0
0.7457171058062764,0.42841954326556464,0.0
1.860977569676044,0.0888828838458356,1.0
0.5955680283054835,-0.09272710135140312,1.0
1.0347300768179262,-0.037172047943014715,0.0
0.1333938716889888,0.3315470079738122,1.0
-1.0125768717693755,0.3975413042028994,0.0
0.042350048112454505,0.10189397088797518,1.0
-0.1000853392500778,1.0826225009069634,0.0
0.921515788925826,0.4401586149232701,0.0
0.6905873291349046,-0.433355582138835,1.0
0.8280498518746489,-0.6028546510333811,1.0
-1.1839452439363185,0.005447696711711428,0.0
0.17034561618744695,-0.004606133917821239,1.0
1.803190242442712,-0.05768377275613746,1.0
1.0730176182230364,-0.6426424426552395,1.0
0.09878218865109033,0.9424359027891188,0.0
0.9101436230120143,-0.6841439566354515,1.0
1.722094519478073,0.03280610876936417,1.0
0.5579203054520661,-0.13404598355194838,1.0
-0.8309192406087309,0.7612999009903707,0.0
1.4693659942087822,-0.2902811041014962,1.0
1.640903839361798,-0.17150313710818538,1.0
-0.2318174545645,1.173376036123536,0.0
-0.6409629716082813,0.9543757087643706,0.0
0.9800600559776936,-0.3788113341815997,1.0
1.5714800305146783,-0.253301396045259,1.0
1.8666421879078503,-0.17452013117014098,1.0
1.2333048532147406,-0.5793538320160332,1.0
-0.8968800445904372,0.477506420315683,0.0
0.5484551921207392,0.823818895248038,0.0
0.1966841561135893,0.006763772922772346,1.0
0.09029193943590208,-0.13743810068498402,1.0
-0.052529221726223735,0.43907951405517626,1.0
0.953325374100409,0.1991430452494807,0.0
0.511382294507198,-0.4509776693521357,1.0
0.1076529117028384,0.1558991933984874,1.0
0.9512111178121704,0.4705002254326831,0.0
1.6661336708447838,-0.1439434428260605,1.0
1.9337133831798243,0.4519369216024009,1.0
0.025377063451512742,0.14398669668497313,1.0
0.12821192784376245,1.1083607756843856,0.0
0.6976111133130121,-0.3402076056374881,1.0
0.8854291396181831,0.5335392540003616,0.0
0.4864323480114887,-0.3767652711844864,1.0
0.820202571024291,-0.43326978044903597,1.0
1.266754650882436,-0.4606352232390329,1.0
0.7607509880380451,-0.4712260735246311,1.0
0.16820986407519806,0.9793465137356664,0.0
0.06423645819589048,0.9066959207358468,0.0
1.0024799315625603,0.18226237013468352,0.0
0.7259786529141778,0.5402812552039206,0.0
0.11577868897809104,-0.19325925638112695,1.0
-0.4152840223781323,0.7427824375044952,0.0
0.0738877529871523,0.2818512217564805,1.0
1.421667314455287,-0.3928751178902848,1.0
-0.2564833426113172,1.0497928073327905,0.0
0.12030119287171225,0.3629290516316647,1.0
0.9158508945597188,9.514188588747446e-05,0.0
1.8019651374677828,0.3783956623154213,1.0
0.2619104857657397,0.08381398454866289,1.0
0.5451337066646261,-0.4910769208131978,1.0
1.8764267812392323,-0.3750771411115796,1.0
0.14866802580104516,1.2313343551277498,0.0
2.081098380330515,0.5455182952317971,1.0
0.3849271189567296,-0.3452325395876002,1.0
0.2720064367430303,-0.07839499836583444,1.0
1.4327927466069157,-0.51582365292249,1.0
-0.6456793353690392,0.7052789301561225,0.0
-0.04803262446760305,1.0894443316523543,0.0
0.2448534147843991,1.174587503603551,0.0
0.6368838495898534,-0.3270398434499163,1.0
-0.9748896622947252,-0.21802749440656116,0.0
-0.6365127848464645,0.6764667692547033,0.0
-0.7121651830722241,0.4276227915787517,0.0
0.3078648030192177,0.9325927696196334,0.0
1.9396868298731529,-0.2638085638885307,1.0
1.072528790193093,-0.4885476549065322,1.0
1.5722604177895834,-0.1793628112270683,1.0
0.6723979171645128,-0.5573456755770098,1.0
0.4980577239508872,-0.3672915602381127,1.0
0.0268982974481804,-0.08765374474473013,1.0
0.009694213651995015,0.929335629100608,0.0
0.005527959037175611,0.2995287606144137,1.0
2.053220273131376,0.31344122052182544,1.0
0.9200765472099182,0.17866337261059245,0.0
0.19798234236047055,0.9334898993964712,0.0
0.9014495465557736,0.5138323944962474,0.0
0.912721725406184,-0.4443493129987611,1.0
1.76798031421139,-0.1867473535255948,1.0
0.19981454687156602,0.9546644102798651,0.0
-1.1209447750694872,0.2500866122795321,0.0
0.02547420765526872,0.3229347664338259,1.0
0.437830524131955,-0.4437538208500588,1.0
1.2204337044148368,-0.3166089652341596,1.0
0.4768477389887338,0.8096250673664273,0.0
0.4790318196760086,-0.2961266356584857,1.0
0.0542289776167208,0.29983650870452505,1.0
0.21171823755408686,1.0687936589062907,0.0
0.3760437700747128,-0.28628492028538377,1.0
1.69924965332772,0.12975330886676914,1.0
-0.36575937338464,1.1366868735087876,0.0
-0.2029690354860664,1.0101660571742177,0.0
0.6242940035454502,-0.10043625262106927,1.0
0.030551172312785,0.12156183335312047,1.0
-0.00838407719820719,0.8895930169330999,0.0
-0.4081101272232031,0.828276636921541,0.0
-0.6680800458534203,0.9007545156392284,0.0
0.2633235159428026,0.7622116181033011,0.0
-0.6273820064652111,0.8837504571162784,0.0
1.8189800746387303,-0.3551381931691759,1.0
-0.9936662449826088,0.15309871054638174,0.0
1.9126321336263896,0.2302161729356439,1.0
0.18222232073550146,0.8596052661367365,0.0
0.7083649331507154,0.7949183863350386,0.0
0.9038690966897384,-0.07898232418051065,0.0
0.7271066941913735,0.5897878885182923,0.0
0.7577694490824214,-0.3836700007452647,1.0
0.03354423812567845,0.0764831505458671,1.0
0.8415695240595693,0.6689629054996139,0.0
-0.5924329380579136,0.7022971696329099,0.0
-0.9343805437179518,0.19046637480432405,0.0
1.6386980597847929,-0.29966054673019177,1.0
1.8270138182172384,-0.2710008969580553,1.0
-0.7893902410992835,0.43572160249087794,0.0
0.009804176200547968,0.5402851390915496,1.0
1.8665007571952257,0.1851361993099168,1.0
0.2281474792479683,0.9323958395480856,0.0
0.3185409310541302,0.7752756184515001,0.0
0.9204388545305898,0.5061517710195691,0.0
-0.8253153917714153,0.4674329875205077,0.0
-0.1770412160984985,0.9990162026838608,0.0
-1.1826665078071836,0.13795573228101118,0.0
-0.9682711607278991,0.3349367588888162,0.0
0.41764797690970057,0.8357625968913892,0.0
-0.9521560558347092,0.4918991627987361,0.0
0.5340950842737556,1.12148372226121,0.0
0.06901398817400195,0.030548187653801018,1.0
0.6777937150485281,0.8009011657328029,0.0
1.3809679241428563,-0.4532876539226342,1.0
0.0835263386712798,0.2420341142347175,1.0
0.8673959767441111,0.4918755398974529,0.0
0.9858321249354648,0.6117637845447281,0.0
1.9191819589515,0.1758652073131017,1.0
-1.010124025179636,0.42151594843831663,0.0
1.9364020029820848,-0.04869180186751443,1.0
0.744673391129769,-0.3233449910989452,1.0
0.9171688184283532,0.3149691288972457,0.0
0.5402700865192244,1.0193733606732238,0.0
-1.0558502793666789,0.28827018510047664,0.0
1.9722065897889771,0.2910307258364223,1.0
0.2408617589560321,-0.11755981662116224,1.0
0.768320026997215,0.4091180720993912,0.0
1.2984067999848057,-0.4803439545653308,1.0
1.9351350649038372,0.4717768945426349,1.0
1.1191035616696725,0.23094230708304814,0.0
0.5298553346994339,-0.1102494107165175,1.0
1.0811517070562346,0.1638734154269888,0.0
0.7126602459222781,0.7138741416228988,0.0
-0.2151679509158432,1.1788473638335006,0.0
0.09292488545523996,1.0558100835941562,0.0
2.0217470085254696,0.10613485070627594,1.0
-0.2631268586836646,1.0353781216154092,0.0
0.2451147542889512,0.9929369465856216,0.0
-0.0033019481316014787,0.9582370467663506,0.0
0.6269639404649708,0.8218082674601322,0.0
1.7714111161354165,-0.08767448626808394,1.0
0.4752952223957708,-0.30721380480775284,1.0
1.081780904258275,-0.6153254274478928,1.0
1.888160480692068,-0.07640353871691799,1.0
-0.8395646316436483,0.7833905189849499,0.0
-0.4401634871988762,0.8909781237976264,0.0
1.8856807591946148,-0.07461990154904795,1.0
0.6247293289808336,0.9200991474768836,0.0
0.5514879730527764,-0.3674869214916724,1.0
1.927433442780498,0.2342945226290468,1.0
0.06530256248891846,0.1836382583010632,1.0
0.6493632476796903,0.7002591220425249,0.0
0.4631702344400397,0.8362929008443404,0.0
0.9390690651753132,-0.5020226104123414,1.0
1.2078709087650494,-0.5978646966647914,1.0
0.17663000114521193,0.9125531452090252,0.0
0.10966756283834372,0.2088980274453004,1.0
0.4684030239448172,-0.42569915079972137,1.0
0.8794910290908147,0.498804062098505,0.0
0.6271903094855176,0.8423345844858342,0.0
-0.9369751326112008,0.2810390944221512,0.0
2.0422561094258764,0.4020028533377583,1.0
1.6496415661312482,-0.08020683362523327,1.0
-0.12163979708382333,0.061556114651207326,1.0
0.7138884730961816,0.7458818478561219,0.0
0.8551927071969456,0.2012235549356231,0.0
-0.4770537308560071,0.8181747056697584,0.0
1.350229999113195,-0.5818048312757196,1.0
1.6521969676806785,-0.04285163553956156,1.0
1.8927771305470715,0.11107354088743693,1.0
0.2634699551756127,-0.09533932737138373,1.0
0.21605518035043872,0.050191067191233424,1.0
1.783176645652329,-0.13843435802961326,1.0
0.3936988348288117,-0.2386412980305312,1.0
2.0269619382254564,0.2480911300688046,1.0
-0.21472995442241888,0.9400575213901006,0.0
1.4682398716323442,-0.2958159554674289,1.0
1.3101490632161754,-0.32884544711572383,1.0
1.0767970089034675,-0.4633148520872701,1.0
1.2808627009618487,-0.47605017208464007,1.0
0.4387328891064996,-0.4134249459127847,1.0
-0.6141997224142656,0.7356403178341063,0.0
-1.1269039007277026,0.037037641898447916,0.0
1.0638644078917625,0.3039906942429261,0.0
-0.4771159900455775,0.7641545482341214,0.0
0.7312833063503301,-0.3294720051681157,1.0
0.7727437333348167,0.5267282117989291,0.0
0.32071280681345604,0.9264107635097376,0.0
1.595436803084726,-0.11275270788274673,1.0
0.2611373487600898,-0.13385190349342166,1.0
-0.0370414611930661,1.0998130004658142,0.0
1.4797630964233977,-0.2835808913481202,1.0
-0.9274704913810881,0.2797915663919017,0.0
1.4355502131995777,-0.2999517553115794,1.0
0.18965055390187874,-0.3351818164474151,1.0
1.935540840766989,-0.0007007792129752332,1.0
0.21171875788281386,1.0265930348425805,0.0
1.112831267412219,0.045006120190193816,0.0
-0.027001642710722168,0.15119310252091173,1.0
1.7513719160289756,-0.1656257045197392,1.0
-0.9071888478713293,0.09448598359517253,0.0
-0.7717836867285877,0.7345329778007675,0.0
0.9194922438012312,0.4112824006199141,0.0
0.7550577583041707,0.5003460822988414,0.0
1.0070170652102088,0.027282337322260125,0.0
-0.42091998026357946,0.8063424741511611,0.0
1.3122248136006722,-0.3619411457794144,1.0
-0.3128839882874717,0.9689635063172338,0.0
1.385183523820798,-0.4635538028318331,1.0
-0.5509499313749149,0.8657531876196387,0.0
0.6301181103605777,0.56865738870431,0.0
1.137879232236639,0.09529977303524716,0.0
-0.890031306112478,0.2262310526062769,0.0
-0.9459064677993129,0.09644438362567344,0.0
0.9686642532641636,0.4215591076843573,0.0
-0.5495525354146393,0.8878582879496121,0.0
0.2716815853248024,0.8497061338017379,0.0
-0.0057598833138657116,0.19444927888791408,1.0
-0.03910742269221204,0.9047284157246288,0.0
-0.7665955362420578,0.5526404188137337,0.0
1.4858918301673882,-0.25831145190250443,1.0
0.1159781914808855,-0.058486162402331565,1.0
0.05649062877058386,0.9637606102874721,0.0
1.2752702710249069,-0.5829773612699324,1.0
0.5798740821433517,0.715402571299436,0.0
1.1787006506104605,-0.5853304648279661,1.0
0.0810647620546273,0.2318478002037262,1.0
-0.8950198985116321,0.3884818081644192,0.0
0.08173836703037235,0.9434878214473494,0.0
1.5237266646084868,-0.2125747794057259,1.0
0.894246807032104,0.5909395169903676,0.0
-0.1942649789701548,1.114737358166609,0.0
1.7505331934258126,-0.022417897149157373,1.0
-0.5952765855380316,0.8055235902598821,0.0
1.0047209194174975,0.2083544955938853,0.0
-0.968107804469442,0.271134196150136,0.0
0.6150205072412762,1.013354672587993,0.0
0.13866068531516934,-0.3854867233768867,1.0
0.05765224930153402,0.14655144146771532,1.0
1.0975786079327554,-0.5044525852367518,1.0
1.5798107660040988,-0.1942831841183092,1.0
1.764800974004275,-0.0644138577651474,1.0
-0.8822418858182124,0.7348738904891072,0.0
1.7483809809279902,0.10921593505185866,1.0
0.19726818709439087,0.3408062964340987,1.0
0.7729365449195792,0.5840627433632801,0.0
0.03457931952871175,0.3794343830058579,1.0
-0.9139962237973648,0.4181952801216661,0.0
0.1572799905148032,0.2008395046483759,1.0
0.630150883791527,-0.4308104834166889,1.0
0.37688952551195537,1.0366140311713987,0.0
-0.6910554770358931,0.7402643332244994,0.0
-0.33000708879074997,1.0306532338842316,0.0
1.0463415917022894,-0.38328969450032857,1.0
0.06649020139564378,0.5297081980268433,1.0
-0.3036863788372873,0.7228875389842788,0.0
0.6423929561076543,-0.30046686394915684,1.0
1.9206242500599733,0.31711638678365783,1.0
1.1843123120769843,-0.4828155937074996,1.0
0.826532480048793,0.5804559473137921,0.0
0.1466384540013892,-0.20370714221922948,1.0
0.3894738210604224,0.8913063169911922,0.0
1.7591792041277396,-0.09021931108519132,1.0
1.5041439332128068,-0.3577101936094068,1.0
0.3405905602730389,0.009013581348479738,1.0
0.9933534467675628,-0.0005281024305948402,0.0
0.8987671657949883,0.09608082829750204,0.0
0.3172574020106271,0.9576252307111544,0.0
0.8089146104693082,0.566265826878303,0.0
1.7873919212268283,0.29192281680929866,1.0
0.4282429339435773,-0.07202251665153506,1.0
0.7841190498386263,-0.4023225807743698,1.0
1.7268625978325316,-0.05330122381009626,1.0
1.0353922588215858,-0.6036984569804457,1.0
0.4566675821499185,-0.19136643179320512,1.0
0.4381997985236061,-0.2572422785908735,1.0
0.17460124873969626,0.8753935561878825,0.0
0.3784928495081662,-0.37021093237721203,1.0
-0.40569575244474665,0.92393355618258,0.0
1.2472563524759746,-0.43297922676611067,1.0
2.00248092874091,0.2535272558817394,1.0
0.7693528211295725,0.17087719158921635,0.0
1.089880916754225,0.16225091696935665,0.0
0.2676106728303108,-0.2611562539836809,1.0
-0.760456666937343,0.31705355959689896,0.0
-0.5073250398130951,0.9087764748688438,0.0
0.86624928496132,-0.5349570955447982,1.0
0.891547592756838,0.1488139637749815,0.0
1.6905181669781932,-0.1861826134245931,1.0
-0.6704070548038893,0.4668351138003466,0.0
0.7994012592007711,0.425223288654172,0.0
0.6713978351117552,0.7354236489707451,0.0
-0.7876103017921549,0.6873599261002328,0.0
2.1479434584815515,0.4647008282806413,1.0
1.1047967893879038,-0.5018612076281431,1.0
0.01712133164808751,0.4417803553868397,1.0
0.6485808819991975,0.8893205126842623,0.0
1.824400687395581,0.053730462077339065,1.0
0.7357510807813332,-0.4861599870738867,1.0
-0.9100953184404064,0.3966854747258039,0.0
0.5713418693818852,0.7782513091865859,0.0
0.21470066517197528,0.004266453333979611,1.0
0.1617590757322357,-0.3685866849386617,1.0
-0.3866534221247359,0.8938276691811283,0.0
-0.9776142464047352,-0.04082997215945186,0.0
1.6724962754147932,0.058014942104365766,1.0
0.6394054262627159,0.7809807820883772,0.0
-0.16401657462638194,0.8611520129537146,0.0
0.2446836192277947,0.0290377136380518,1.0
0.07220205938462383,0.03217367934124952,1.0
1.5896657143323405,-0.18367112317814835,1.0
0.7263313710894861,-0.4550821714379688,1.0
-0.050294248722684586,0.19449659382314996,1.0
0.8757792640285754,0.6480933037313189,0.0
0.1858847794912956,-0.16806126679528322,1.0
-0.09236149017297007,1.1489795478685798,0.0
0.4241867747090291,-0.4836709293192336,1.0
0.21725228093482332,-0.3880459877752295,1.0
2.122839675815879,0.4368079468560331,1.0
0.7832817227596734,0.5613942973272341,0.0
0.469663940814199,1.0170076315475571,0.0
0.14332960494868446,0.3055850744612116,1.0
-0.39820557775194537,0.9788803485099058,0.0
0.8713281683052851,0.548716337524734,0.0
-0.1660609738598608,0.981172005865857,0.0
0.9894989336273476,0.40263622278996064,0.0
-0.50854611675168,0.7305599539909371,0.0
-0.01727439104086114,0.2301276449827264,1.0
-0.7041046906463367,0.6860461088660246,0.0
0.9839156308101048,0.4199639314123811,0.0
0.1571675369528702,0.07339655803389919,1.0
0.10649561662837877,1.089921478958198,0.0
1.0009169132767688,0.07176298968605736,0.0
0.0800674969281734,-0.07120598090758393,1.0
0.09385031564014937,0.9926898962140048,0.0
0.4323562069854647,-0.2336151753532315,1.0
-0.6064790660232234,0.8012649512187229,0.0
0.4496165747495142,0.9982764553284617,0.0
-0.9466146518083806,0.6465589538777841,0.0
1.5952200119292468,-0.4095315479537924,1.0
0.34342845384354426,0.045908656775596544,1.0
0.9540739143850624,0.6291398410985484,0.0
-0.6694899952853227,0.7607865464606166,0.0
1.6873895114161166,-0.2859171232308302,1.0
0.4728882336660492,1.017984388618382,0.0
-0.4816681581904111,0.8055846961041644,0.0
-0.9355109211014364,0.1985870689275945,0.0
0.7135993825468472,0.763490966135256,0.0
0.6489673317290451,0.6710191558689818,0.0
-0.3714007089701106,1.1987412467857017,0.0
2.0803893908759754,0.3072243862404141,1.0
0.535769008202209,-0.4093015080502618,1.0
1.7994110402716461,0.062249860786858215,1.0
0.011359582416263959,1.1267715605376092,0.0
1.446402747313848,-0.3427813473187911,1.0
0.3397091729808979,-0.09651938945270533,1.0
0.4719587784952887,-0.14995689501516993,1.0
-1.0587027399392512,0.4772115316545673,0.0
-0.3896631069701145,0.7870145629159221,0.0
0.4214065647182194,0.9425417956891708,0.0
-0.14355365244829293,0.9846526814114882,0.0
0.9832200475491144,0.441830307504329,0.0
1.3682655515205195,-0.2900248788922504,1.0
0.4417484303293749,1.0035532103536708,0.0
0.22318035093854796,-0.21937143402597026,1.0
0.1032506040694494,0.27518037972811976,1.0
2.1072359827160208,0.31991087450006866,1.0
1.5531809648449473,-0.3985889673811233,1.0
1.07754020335947,0.058203874174708674,0.0
2.0615503760556906,0.2673612124786628,1.0
0.6554472526531152,-0.607190951909947,1.0
0.2872273975785984,0.8492145982276358,0.0
0.4759057921880874,-0.5611826547038106,1.0
0.5150010758066276,-0.3486080653525096,1.0
0.9600709557556304,0.6283131653712837,0.0
-0.925057933061872,0.389084209217024,0.0
0.1113759719734914,-0.29500745369661485,1.0
0.7051101701718915,0.7404205791119798,0.0
1.3315733132819918,-0.25784961624021685,1.0
0.8453849656633903,0.09759506720998262,0.0
1.0263492754461478,-0.5110034363944057,1.0
0.3241391454046305,-0.15988502835782162,1.0
2.0978323038487154,0.15557235176945688,1.0
2.0835787850208463,0.12416447534428728,1.0
-0.9862296379393668,0.6516736890485136,0.0
1.9243263433892133,0.09174130568261432,1.0
-0.014935186526860766,0.17262034411839694,1.0
0.5852903778717244,0.6846618462225049,0.0
0.2945630825648301,0.16973906277462494,1.0
-0.8919098813912247,0.4756601178269117,0.0
0.7014167374785016,0.750567136831985,0.0
0.4039547701468768,0.9862745422316253,0.0
1.6719247123056489,-0.3765118465764506,1.0
0.8695835775102958,0.6704226282062977,0.0
0.2856879828776824,-0.11995897627071805,1.0
-0.7623430512781229,0.5242960976574307,0.0
1.0950125914466815,0.19466765342680276,0.0
0.9843737133696314,0.3601506887961119,0.0
-0.1368539745412126,1.0860535516407286,0.0
1.488700242618955,-0.5387098578476318,1.0
0.7593824805290422,-0.38031066273780295,1.0
0.7300723489076204,-0.4868801742755442,1.0
1.5387092487115768,-0.33014009663753024,1.0
-1.0105773358939525,0.3804512041751086,0.0
0.2545207610012568,1.0387415531205255,0.0
-0.9526993183459309,0.16112899848550855,0.0
1.090554403391418,0.06942466104252971,0.0
2.036145195253537,0.021325162607353888,1.0
0.2613741344897011,-0.03983790031510315,1.0
0.12957691207722072,0.20255752180016068,1.0
0.20879490642232976,0.9958504595368098,0.0
-0.3334951135650809,0.9301013927927436,0.0
0.7982752617998187,0.25306044781574977,0.0
-1.0781356682765793,0.18557593336843275,0.0
1.8570313477876648,-0.25929585239958564,1.0
0.9519820447627672,0.13371926186341826,0.0
1.5670790184752441,-0.41345463760885626,1.0
1.6880465277968857,0.2241477909265539,1.0
-0.1161143335145356,0.3512687399811777,1.0
0.10283553373814966,-0.17275951793001448,1.0
0.4577331356442892,-0.5857278438533627,1.0
-0.6601573708587279,0.8763436356021113,0.0
0.9122683534557396,-0.4483751327178195,1.0
-1.0587809508056203,0.32054692131040474,0.0
1.1927838319604769,-0.3919258017712956,1.0
1.802898520876492,-0.4912095664815882,1.0
0.5271968450007564,0.8506207321044749,0.0
1.261593124759439,-0.3772919133917984,1.0
0.21681111765442096,0.0904441202993204,1.0
-0.07702936248156833,0.8897551423349664,0.0
0.7518698027682842,0.5310051893695003,0.0
1.928886441939444,-0.10588519626508906,1.0
-0.29244137441055,0.8822506444449051,0.0
2.0118108044538805,0.4999577889888946,1.0
1.3178338824522196,-0.6300935689616345,1.0
-0.2827491765523497,1.0220410448547401,0.0
0.9512968064194146,-0.5834262101204304,1.0
-0.5813417411420135,0.8534988880769948,0.0
1.4511655405810209,-0.3698349276074562,1.0
1.6414234881713603,-0.4571463224168466,1.0
0.737231304875035,0.5554813747184162,0.0
0.3380082667895364,0.7094198703356004,0.0
1.9752552657533395,0.20876672202042668,1.0
-0.9292680425858072,-0.058937080559682414,0.0
0.4970717023730332,0.7391935360659714,0.0
-0.8519820043229663,0.5510045675983208,0.0
0.28167486495457184,1.0420860849107476,0.0
-0.4856708470678445,0.7786424828344587,0.0
-1.0985189555072714,-0.20682575339972376,0.0
1.7088665651386714,-0.2696961628974341,1.0
1.584905736016525,0.11454008815712535,1.0
1.701113683523093,-0.037118454810398584,1.0
0.7936457945389421,0.4175812590788957,0.0
0.3431077524989176,0.9255364885955176,0.0
1.6471706102626809,-0.1946953197479966,1.0
-0.8108157147815346,0.6006735876697353,0.0
0.04064062354530015,0.09720084721586107,1.0
-1.025740225051254,0.5368919213406775,0.0
0.044469382824665324,0.05202024943207178,1.0
2.119060779773062,0.19038906984873916,1.0
0.5180563234960314,-0.35586469032095114,1.0
0.6510827213102609,0.7376491259835096,0.0
0.4617935257972444,-0.4610691634745941,1.0
0.3997930752806364,1.0085529285493369,0.0
